,Entity,Day,COVID-19 doses (daily),Daily new confirmed deaths due to COVID-19 per million people,Daily new confirmed deaths due to COVID-19
2090,Argentina,2022-06-27,66667.0,0.0,0.0
2091,Argentina,2022-06-28,101861.0,0.0,0.0
2092,Argentina,2022-06-29,101239.0,0.0,0.0
2093,Argentina,2022-06-30,101045.0,0.0,0.0
2094,Argentina,2022-07-01,102471.0,0.0,0.0
2095,Argentina,2022-07-02,27124.0,0.0,0.0
2096,Argentina,2022-07-03,14524.0,0.8588813,858881.2999999999
2097,Argentina,2022-07-04,89035.0,0.0,0.0
2098,Argentina,2022-07-05,92668.0,0.0,0.0
2099,Argentina,2022-07-06,92949.0,0.0,0.0
2100,Argentina,2022-07-07,93313.0,0.0,0.0
2101,Argentina,2022-07-08,93361.0,0.0,0.0
2102,Argentina,2022-07-09,20584.0,0.0,0.0
2103,Argentina,2022-07-10,12991.0,0.79281354,792813.54
2104,Argentina,2022-07-11,77092.0,0.0,0.0
2105,Argentina,2022-07-12,81162.0,0.0,0.0
2106,Argentina,2022-07-13,81013.0,0.0,0.0
2107,Argentina,2022-07-14,77432.0,0.0,0.0
2108,Argentina,2022-07-15,70622.0,0.0,0.0
2109,Argentina,2022-07-16,15739.0,0.0,0.0
2110,Argentina,2022-07-17,9386.0,1.2552881,1255288.1
2111,Argentina,2022-07-18,66114.0,0.0,0.0
2112,Argentina,2022-07-19,74873.0,0.0,0.0
2113,Argentina,2022-07-20,63851.0,0.0,0.0
2114,Argentina,2022-07-21,66051.0,0.0,0.0
2115,Argentina,2022-07-22,73974.0,0.0,0.0
2116,Argentina,2022-07-23,14610.0,0.0,0.0
2117,Argentina,2022-07-24,6393.0,1.6737174,1673717.4
2118,Argentina,2022-07-25,53145.0,0.0,0.0
2119,Argentina,2022-07-26,65457.0,0.0,0.0
2120,Argentina,2022-07-27,62373.0,0.0,0.0
2121,Argentina,2022-07-28,65618.0,0.0,0.0
2122,Argentina,2022-07-29,75996.0,0.0,0.0
2123,Argentina,2022-07-30,15737.0,0.0,0.0
2124,Argentina,2022-07-31,6875.0,2.0040565,2004056.5
2125,Argentina,2022-08-01,47247.0,0.0,0.0
2126,Argentina,2022-08-02,49162.0,0.0,0.0
2127,Argentina,2022-08-03,45690.0,0.0,0.0
2128,Argentina,2022-08-04,43160.0,0.0,0.0
2129,Argentina,2022-08-05,56812.0,0.0,0.0
2130,Argentina,2022-08-06,10235.0,0.0,0.0
2131,Argentina,2022-08-07,4686.0,1.5636045,1563604.5
2132,Argentina,2022-08-08,48534.0,0.0,0.0
2133,Argentina,2022-08-09,49195.0,0.0,0.0
2134,Argentina,2022-08-10,51236.0,0.0,0.0
2135,Argentina,2022-08-11,50552.0,0.0,0.0
2136,Argentina,2022-08-12,57910.0,0.0,0.0
2137,Argentina,2022-08-13,11606.0,0.0,0.0
2138,Argentina,2022-08-14,4922.0,2.7748473,2774847.3
2139,Argentina,2022-08-15,6512.0,0.0,0.0
2140,Argentina,2022-08-16,44815.0,0.0,0.0
2141,Argentina,2022-08-17,45354.0,0.0,0.0
2142,Argentina,2022-08-18,46478.0,0.0,0.0
2143,Argentina,2022-08-19,46147.0,0.0,0.0
2144,Argentina,2022-08-20,9095.0,0.0,0.0
2145,Argentina,2022-08-21,3113.0,1.7618078,1761807.7999999998
2146,Argentina,2022-08-22,43190.0,0.0,0.0
2147,Argentina,2022-08-23,42071.0,0.0,0.0
2148,Argentina,2022-08-24,43699.0,0.0,0.0
2149,Argentina,2022-08-25,38999.0,0.0,0.0
2150,Argentina,2022-08-26,40800.0,0.0,0.0
2151,Argentina,2022-08-27,7590.0,0.0,0.0
2152,Argentina,2022-08-28,3158.0,1.4314688,1431468.8
2153,Argentina,2022-08-29,34220.0,0.0,0.0
2154,Argentina,2022-08-30,31905.0,0.0,0.0
2155,Argentina,2022-08-31,32177.0,0.0,0.0
2156,Argentina,2022-09-01,28581.0,0.0,0.0
2157,Argentina,2022-09-02,6172.0,0.0,0.0
2158,Argentina,2022-09-03,6089.0,0.0,0.0
2159,Argentina,2022-09-04,2035.0,1.2773106,1277310.6
2160,Argentina,2022-09-05,29576.0,0.0,0.0
2161,Argentina,2022-09-06,31653.0,0.0,0.0
2162,Argentina,2022-09-07,29999.0,0.0,0.0
2163,Argentina,2022-09-08,28188.0,0.0,0.0
2164,Argentina,2022-09-09,30097.0,0.0,0.0
2165,Argentina,2022-09-10,5853.0,0.0,0.0
2166,Argentina,2022-09-11,1873.0,1.3433784,1343378.4
2167,Argentina,2022-09-12,26054.0,0.0,0.0
2168,Argentina,2022-09-13,26593.0,0.0,0.0
2169,Argentina,2022-09-14,26005.0,0.0,0.0
2170,Argentina,2022-09-15,24777.0,0.0,0.0
2171,Argentina,2022-09-16,26532.0,0.0,0.0
2172,Argentina,2022-09-17,4229.0,0.0,0.0
2173,Argentina,2022-09-18,1559.0,0.55056494,550564.9400000001
2174,Argentina,2022-09-19,21776.0,0.0,0.0
2175,Argentina,2022-09-20,21562.0,0.0,0.0
2176,Argentina,2022-09-21,17670.0,0.0,0.0
2177,Argentina,2022-09-22,24264.0,0.0,0.0
2178,Argentina,2022-09-23,24599.0,0.0,0.0
2179,Argentina,2022-09-24,3724.0,0.0,0.0
2180,Argentina,2022-09-25,1467.0,0.9249491,924949.1
2181,Argentina,2022-09-26,21094.0,0.0,0.0
2182,Argentina,2022-09-27,19195.0,0.0,0.0
2183,Argentina,2022-09-28,17887.0,0.0,0.0
2184,Argentina,2022-09-29,19167.0,0.0,0.0
2185,Argentina,2022-09-30,19397.0,0.0,0.0
2186,Argentina,2022-10-01,2844.0,0.0,0.0
2187,Argentina,2022-10-02,762.0,0.8809039,880903.8999999999
2188,Argentina,2022-10-03,16350.0,0.0,0.0
2189,Argentina,2022-10-04,16348.0,0.0,0.0
2190,Argentina,2022-10-05,16031.0,0.0,0.0
2191,Argentina,2022-10-06,18431.0,0.0,0.0
2192,Argentina,2022-10-07,2628.0,0.0,0.0
2193,Argentina,2022-10-08,1898.0,0.0,0.0
2194,Argentina,2022-10-09,789.0,0.46247455,462474.55
2195,Argentina,2022-10-10,1274.0,0.0,0.0
2196,Argentina,2022-10-11,14305.0,0.0,0.0
2197,Argentina,2022-10-12,14124.0,0.0,0.0
2198,Argentina,2022-10-13,14210.0,0.0,0.0
2199,Argentina,2022-10-14,14617.0,0.0,0.0
2200,Argentina,2022-10-15,2140.0,0.26427117,264271.17
2201,Argentina,2022-10-16,377.0,0.0,0.0
2202,Argentina,2022-10-17,11966.0,0.0,0.0
2203,Argentina,2022-10-18,13420.0,0.0,0.0
2204,Argentina,2022-10-19,14206.0,0.0,0.0
2205,Argentina,2022-10-20,14676.0,0.0,0.0
2206,Argentina,2022-10-21,15939.0,0.0,0.0
2207,Argentina,2022-10-22,2708.0,0.0,0.0
2208,Argentina,2022-10-23,939.0,0.19820338,198203.38
2209,Argentina,2022-10-24,12956.0,0.0,0.0
2210,Argentina,2022-10-25,13464.0,0.0,0.0
2211,Argentina,2022-10-26,11245.0,0.0,0.0
2212,Argentina,2022-10-27,13610.0,0.0,0.0
2213,Argentina,2022-10-28,13229.0,0.0,0.0
2214,Argentina,2022-10-29,1765.0,0.0,0.0
2215,Argentina,2022-10-30,380.0,0.26427117,264271.17
2216,Argentina,2022-10-31,11903.0,0.0,0.0
2217,Argentina,2022-11-01,13682.0,0.0,0.0
2218,Argentina,2022-11-02,15528.0,0.0,0.0
2219,Argentina,2022-11-03,20130.0,0.0,0.0
2220,Argentina,2022-11-04,24390.0,0.0,0.0
2221,Argentina,2022-11-05,3969.0,0.0,0.0
2222,Argentina,2022-11-06,4707.0,0.26427117,264271.17
2223,Argentina,2022-11-07,24533.0,0.0,0.0
2224,Argentina,2022-11-08,24885.0,0.0,0.0
2225,Argentina,2022-11-09,26986.0,0.0,0.0
2226,Argentina,2022-11-10,25523.0,0.0,0.0
2227,Argentina,2022-11-11,28087.0,0.0,0.0
2228,Argentina,2022-11-12,4237.0,0.0,0.0
2229,Argentina,2022-11-13,1273.0,0.17618078,176180.78
2230,Argentina,2022-11-14,26299.0,0.0,0.0
2231,Argentina,2022-11-15,27366.0,0.0,0.0
2232,Argentina,2022-11-16,25879.0,0.0,0.0
2233,Argentina,2022-11-17,24095.0,0.0,0.0
2234,Argentina,2022-11-18,25063.0,0.0,0.0
2235,Argentina,2022-11-19,4406.0,0.0,0.0
2236,Argentina,2022-11-20,807.0,0.13213558,132135.58000000002
2237,Argentina,2022-11-21,1758.0,0.0,0.0
2238,Argentina,2022-11-22,18795.0,0.0,0.0
2239,Argentina,2022-11-23,24084.0,0.0,0.0
2240,Argentina,2022-11-24,28646.0,0.0,0.0
2241,Argentina,2022-11-25,32208.0,0.0,0.0
2242,Argentina,2022-11-26,4103.0,0.0,0.0
2243,Argentina,2022-11-27,1703.0,0.17618078,176180.78
2244,Argentina,2022-11-28,40840.0,0.0,0.0
2245,Argentina,2022-11-29,59845.0,0.0,0.0
2246,Argentina,2022-11-30,69566.0,0.0,0.0
2247,Argentina,2022-12-01,72840.0,0.0,0.0
2248,Argentina,2022-12-02,85151.0,0.0,0.0
2249,Argentina,2022-12-03,16552.0,0.0,0.0
2250,Argentina,2022-12-04,7105.0,0.19820338,198203.38
2251,Argentina,2022-12-05,102172.0,0.0,0.0
2252,Argentina,2022-12-06,125965.0,0.0,0.0
2253,Argentina,2022-12-07,121081.0,0.0,0.0
2254,Argentina,2022-12-08,18304.0,0.0,0.0
2255,Argentina,2022-12-09,16451.0,0.0,0.0
2256,Argentina,2022-12-10,25574.0,0.0,0.0
2257,Argentina,2022-12-11,2959.0,0.15415819,154158.19
2258,Argentina,2022-12-12,130719.0,0.0,0.0
2259,Argentina,2022-12-13,123137.0,0.0,0.0
2260,Argentina,2022-12-14,131345.0,0.0,0.0
2261,Argentina,2022-12-15,132630.0,0.0,0.0
2262,Argentina,2022-12-16,138308.0,0.0,0.0
2263,Argentina,2022-12-17,27915.0,0.0,0.0
2264,Argentina,2022-12-18,4072.0,0.8588813,858881.2999999999
2265,Argentina,2022-12-19,101990.0,0.0,0.0
2266,Argentina,2022-12-20,37904.0,0.0,0.0
2267,Argentina,2022-12-21,115725.0,0.0,0.0
2268,Argentina,2022-12-22,95366.0,0.0,0.0
2269,Argentina,2022-12-23,29699.0,0.0,0.0
2270,Argentina,2022-12-24,2793.0,0.0,0.0
2271,Argentina,2022-12-25,349.0,0.9689943,968994.2999999999
2272,Argentina,2022-12-26,113059.0,0.0,0.0
2273,Argentina,2022-12-27,135522.0,0.0,0.0
2274,Argentina,2022-12-28,128468.0,0.0,0.0
2275,Argentina,2022-12-29,101457.0,0.0,0.0
2276,Argentina,2022-12-30,23401.0,0.0,0.0
2277,Argentina,2022-12-31,866.0,0.0,0.0
2278,Argentina,2023-01-01,786.0,1.0350621,1035062.1
2279,Argentina,2023-01-02,90825.0,0.0,0.0
2280,Argentina,2023-01-03,107563.0,0.0,0.0
2281,Argentina,2023-01-04,117433.0,0.0,0.0
2282,Argentina,2023-01-05,106703.0,0.0,0.0
2283,Argentina,2023-01-06,101792.0,0.0,0.0
2284,Argentina,2023-01-07,15986.0,0.0,0.0
2285,Argentina,2023-01-08,5437.0,1.7177626,1717762.5999999999
2286,Argentina,2023-01-09,88248.0,0.0,0.0
2287,Argentina,2023-01-10,88459.0,0.0,0.0
2288,Argentina,2023-01-11,88584.0,0.0,0.0
2289,Argentina,2023-01-12,82510.0,0.0,0.0
2290,Argentina,2023-01-13,81550.0,0.0,0.0
2291,Argentina,2023-01-14,16007.0,0.0,0.0
2292,Argentina,2023-01-15,5386.0,1.9600112,1960011.2
2293,Argentina,2023-01-16,63799.0,0.0,0.0
2294,Argentina,2023-01-17,53786.0,0.0,0.0
2295,Argentina,2023-01-18,55939.0,0.0,0.0
2296,Argentina,2023-01-19,44173.0,0.0,0.0
2297,Argentina,2023-01-20,49292.0,0.0,0.0
2298,Argentina,2023-01-21,9369.0,0.0,0.0
2299,Argentina,2023-01-22,3219.0,1.2332655,1233265.5
2300,Argentina,2023-01-23,40285.0,0.0,0.0
2301,Argentina,2023-01-24,41580.0,0.0,0.0
2302,Argentina,2023-01-25,42193.0,0.0,0.0
2303,Argentina,2023-01-26,42307.0,0.0,0.0
2304,Argentina,2023-01-27,39105.0,0.0,0.0
2305,Argentina,2023-01-28,8863.0,0.0,0.0
2306,Argentina,2023-01-29,4847.0,0.59461015,594610.1499999999
2307,Argentina,2023-01-30,35439.0,0.0,0.0
2308,Argentina,2023-01-31,37851.0,0.0,0.0
2309,Argentina,2023-02-01,36144.0,0.0,0.0
2310,Argentina,2023-02-02,31359.0,0.0,0.0
2311,Argentina,2023-02-03,34755.0,0.0,0.0
2312,Argentina,2023-02-04,7762.0,0.0,0.0
2313,Argentina,2023-02-05,3040.0,0.35236156,352361.56
2314,Argentina,2023-02-06,28972.0,0.0,0.0
2315,Argentina,2023-02-07,28947.0,0.0,0.0
2316,Argentina,2023-02-08,29613.0,0.0,0.0
2317,Argentina,2023-02-09,29969.0,0.0,0.0
2318,Argentina,2023-02-10,30701.0,0.0,0.0
2319,Argentina,2023-02-11,7105.0,0.0,0.0
2320,Argentina,2023-02-12,3025.0,0.24224858,242248.58
2321,Argentina,2023-02-13,22272.0,0.0,0.0
2322,Argentina,2023-02-14,24809.0,0.0,0.0
2323,Argentina,2023-02-15,26458.0,0.0,0.0
2324,Argentina,2023-02-16,25941.0,0.0,0.0
2325,Argentina,2023-02-17,25947.0,0.0,0.0
2326,Argentina,2023-02-18,6393.0,0.0,0.0
2327,Argentina,2023-02-19,2746.0,0.22022597,220225.97
2328,Argentina,2023-02-20,2488.0,0.0,0.0
2329,Argentina,2023-02-21,954.0,0.0,0.0
2330,Argentina,2023-02-22,24214.0,0.0,0.0
2331,Argentina,2023-02-23,24350.0,0.0,0.0
2332,Argentina,2023-02-24,28297.0,0.0,0.0
2333,Argentina,2023-02-25,5139.0,0.0,0.0
2334,Argentina,2023-02-26,1697.0,0.11011299,110112.98999999999
2335,Argentina,2023-02-27,22415.0,0.0,0.0
2336,Argentina,2023-02-28,19528.0,0.0,0.0
2337,Argentina,2023-03-01,14951.0,0.0,0.0
2338,Argentina,2023-03-02,14168.0,0.0,0.0
2339,Argentina,2023-03-03,16138.0,0.0,0.0
2340,Argentina,2023-03-04,3590.0,0.0,0.0
2341,Argentina,2023-03-05,1105.0,0.19820338,198203.38
2342,Argentina,2023-03-06,12631.0,0.0,0.0
2343,Argentina,2023-03-07,13525.0,0.0,0.0
2344,Argentina,2023-03-08,9798.0,0.0,0.0
2345,Argentina,2023-03-09,12808.0,0.0,0.0
2346,Argentina,2023-03-10,14787.0,0.0,0.0
2347,Argentina,2023-03-11,3054.0,0.0,0.0
2348,Argentina,2023-03-12,746.0,0.0,0.0
2349,Argentina,2023-03-13,9106.0,0.0,0.0
2350,Argentina,2023-03-14,9935.0,0.0,0.0
2351,Argentina,2023-03-15,10367.0,0.0,0.0
2352,Argentina,2023-03-16,10579.0,0.0,0.0
2353,Argentina,2023-03-17,12288.0,0.0,0.0
2354,Argentina,2023-03-18,2731.0,0.0,0.0
2355,Argentina,2023-03-19,727.0,0.0,0.0
2356,Argentina,2023-03-20,11087.0,0.0,0.0
2357,Argentina,2023-03-21,12002.0,0.0,0.0
2358,Argentina,2023-03-22,12653.0,0.0,0.0
2359,Argentina,2023-03-23,13994.0,0.0,0.0
2360,Argentina,2023-03-24,1481.0,0.0,0.0
2361,Argentina,2023-03-25,1931.0,0.0,0.0
2362,Argentina,2023-03-26,814.0,0.0,0.0
2363,Argentina,2023-03-27,11762.0,0.0,0.0
2364,Argentina,2023-03-28,12651.0,0.0,0.0
2365,Argentina,2023-03-29,12161.0,0.0,0.0
2366,Argentina,2023-03-30,13471.0,0.0,0.0
2367,Argentina,2023-03-31,12955.0,0.0,0.0
2368,Argentina,2023-04-01,2405.0,0.0,0.0
2369,Argentina,2023-04-02,822.0,0.0,0.0
2370,Argentina,2023-04-03,11343.0,0.0,0.0
2371,Argentina,2023-04-04,11114.0,0.0,0.0
2372,Argentina,2023-04-05,13107.0,0.0,0.0
2373,Argentina,2023-04-06,1409.0,0.0,0.0
2374,Argentina,2023-04-07,843.0,0.0,0.0
2375,Argentina,2023-04-08,1403.0,0.0,0.0
2376,Argentina,2023-04-09,129.0,0.0,0.0
2377,Argentina,2023-04-10,11716.0,0.0,0.0
2378,Argentina,2023-04-11,12487.0,0.0,0.0
2379,Argentina,2023-04-12,12504.0,0.0,0.0
2380,Argentina,2023-04-13,11799.0,0.0,0.0
2381,Argentina,2023-04-14,13725.0,0.0,0.0
2382,Argentina,2023-04-15,2483.0,0.0,0.0
2383,Argentina,2023-04-16,851.0,0.0,0.0
2384,Argentina,2023-04-17,11904.0,0.0,0.0
2385,Argentina,2023-04-18,11757.0,0.0,0.0
2386,Argentina,2023-04-19,11606.0,0.0,0.0
2387,Argentina,2023-04-20,12573.0,0.0,0.0
2388,Argentina,2023-04-21,14058.0,0.0,0.0
2389,Argentina,2023-04-22,4478.0,0.0,0.0
2390,Argentina,2023-04-23,1505.0,0.0,0.0
2391,Argentina,2023-04-24,12580.0,0.0,0.0
2392,Argentina,2023-04-25,13705.0,0.0,0.0
2393,Argentina,2023-04-26,14112.0,0.0,0.0
2394,Argentina,2023-04-27,14533.0,0.0,0.0
2395,Argentina,2023-04-28,15308.0,0.0,0.0
2396,Argentina,2023-04-29,3674.0,0.0,0.0
2397,Argentina,2023-04-30,921.0,0.0,0.0
2398,Argentina,2023-05-01,120.0,0.0,0.0
2399,Argentina,2023-05-02,9505.0,0.0,0.0
2400,Argentina,2023-05-03,9629.0,0.0,0.0
2401,Argentina,2023-05-04,12051.0,0.0,0.0
2402,Argentina,2023-05-05,12548.0,0.0,0.0
2403,Argentina,2023-05-06,2254.0,0.0,0.0
2404,Argentina,2023-05-07,867.0,0.0,0.0
2405,Argentina,2023-05-08,10789.0,0.0,0.0
2406,Argentina,2023-05-09,11114.0,0.0,0.0
2407,Argentina,2023-05-10,10584.0,0.0,0.0
2408,Argentina,2023-05-11,9925.0,0.0,0.0
2409,Argentina,2023-05-12,10523.0,0.0,0.0
2410,Argentina,2023-05-13,2308.0,0.0,0.0
2411,Argentina,2023-05-14,808.0,0.0,0.0
2412,Argentina,2023-05-15,9482.0,0.0,0.0
2413,Argentina,2023-05-16,9010.0,0.0,0.0
2414,Argentina,2023-05-17,9453.0,0.0,0.0
2415,Argentina,2023-05-18,8931.0,0.0,0.0
2416,Argentina,2023-05-19,8406.0,0.0,0.0
2417,Argentina,2023-05-20,1839.0,0.0,0.0
2418,Argentina,2023-05-21,597.0,0.0,0.0
2419,Argentina,2023-05-22,6930.0,0.0,0.0
2420,Argentina,2023-05-23,8073.0,0.0,0.0
2421,Argentina,2023-05-24,7031.0,0.0,0.0
2422,Argentina,2023-05-25,595.0,0.0,0.0
2423,Argentina,2023-05-26,564.0,0.0,0.0
2424,Argentina,2023-05-27,1058.0,0.0,0.0
2425,Argentina,2023-05-28,154.0,0.0,0.0
2426,Argentina,2023-05-29,7069.0,0.0,0.0
2427,Argentina,2023-05-30,7920.0,0.0,0.0
2428,Argentina,2023-05-31,7978.0,0.0,0.0
2429,Argentina,2023-06-01,7895.0,0.0,0.0
2430,Argentina,2023-06-02,8311.0,0.0,0.0
2431,Argentina,2023-06-03,2166.0,0.0,0.0
2432,Argentina,2023-06-04,553.0,0.0,0.0
2433,Argentina,2023-06-05,6427.0,0.0,0.0
2434,Argentina,2023-06-06,7102.0,0.0,0.0
2435,Argentina,2023-06-07,7315.0,0.0,0.0
2436,Argentina,2023-06-08,7236.0,0.0,0.0
2437,Argentina,2023-06-09,7526.0,0.0,0.0
2438,Argentina,2023-06-10,1939.0,0.0,0.0
2439,Argentina,2023-06-11,518.0,0.0,0.0
2440,Argentina,2023-06-12,5624.0,0.0,0.0
2441,Argentina,2023-06-13,5224.0,0.0,0.0
2442,Argentina,2023-06-14,6027.0,0.0,0.0
2443,Argentina,2023-06-15,6509.0,0.0,0.0
2444,Argentina,2023-06-16,6047.0,0.0,0.0
2445,Argentina,2023-06-17,948.0,0.0,0.0
2446,Argentina,2023-06-18,99.0,0.0,0.0
2447,Argentina,2023-06-19,415.0,0.0,0.0
2448,Argentina,2023-06-20,336.0,0.0,0.0
2449,Argentina,2023-06-21,4624.0,0.0,0.0
2450,Argentina,2023-06-22,4930.0,0.0,0.0
2451,Argentina,2023-06-23,5861.0,0.0,0.0
2452,Argentina,2023-06-24,1083.0,0.0,0.0
2453,Argentina,2023-06-25,372.0,0.0,0.0
2454,Argentina,2023-06-26,5383.0,0.0,0.0
2455,Argentina,2023-06-27,4334.0,0.0,0.0
2456,Argentina,2023-06-28,6007.0,0.0,0.0
2457,Argentina,2023-06-29,5710.0,0.0,0.0
2458,Argentina,2023-06-30,5916.0,0.0,0.0
2459,Argentina,2023-07-01,1295.0,0.0,0.0
2460,Argentina,2023-07-02,317.0,0.0,0.0
2461,Argentina,2023-07-03,5027.0,0.0,0.0
2462,Argentina,2023-07-04,5408.0,0.0,0.0
2463,Argentina,2023-07-05,5842.0,0.0,0.0
2464,Argentina,2023-07-06,6130.0,0.0,0.0
2465,Argentina,2023-07-07,4634.0,0.0,0.0
2466,Argentina,2023-07-08,1162.0,0.0,0.0
2467,Argentina,2023-07-09,436.0,0.0,0.0
2468,Argentina,2023-07-10,5463.0,0.0,0.0
2469,Argentina,2023-07-11,5689.0,0.0,0.0
2470,Argentina,2023-07-12,3979.0,0.0,0.0
2471,Argentina,2023-07-13,5010.0,0.0,0.0
2472,Argentina,2023-07-14,5215.0,0.0,0.0
2473,Argentina,2023-07-15,1109.0,0.0,0.0
2474,Argentina,2023-07-16,461.0,0.0,0.0
2475,Argentina,2023-07-17,4610.0,0.0,0.0
2476,Argentina,2023-07-18,4205.0,0.0,0.0
2477,Argentina,2023-07-19,4647.0,0.0,0.0
2478,Argentina,2023-07-20,4171.0,0.0,0.0
2479,Argentina,2023-07-21,5118.0,0.0,0.0
2480,Argentina,2023-07-22,1073.0,0.0,0.0
2481,Argentina,2023-07-23,403.0,0.0,0.0
2482,Argentina,2023-07-24,4200.0,0.0,0.0
2483,Argentina,2023-07-25,4488.0,0.0,0.0
2484,Argentina,2023-07-26,4886.0,0.0,0.0
2485,Argentina,2023-07-27,4903.0,0.0,0.0
2486,Argentina,2023-07-28,5129.0,0.0,0.0
2487,Argentina,2023-07-29,997.0,0.0,0.0
2488,Argentina,2023-07-30,436.0,0.0,0.0
2489,Argentina,2023-07-31,4667.0,0.0,0.0
2490,Argentina,2023-08-01,3888.0,0.0,0.0
2491,Argentina,2023-08-02,4276.0,0.0,0.0
2492,Argentina,2023-08-03,3988.0,0.0,0.0
2493,Argentina,2023-08-04,4430.0,0.0,0.0
2494,Argentina,2023-08-05,977.0,0.0,0.0
2495,Argentina,2023-08-06,292.0,0.0,0.0
2496,Argentina,2023-08-07,3321.0,0.0,0.0
2497,Argentina,2023-08-08,3689.0,0.0,0.0
2498,Argentina,2023-08-09,3880.0,0.0,0.0
2499,Argentina,2023-08-10,3640.0,0.0,0.0
2500,Argentina,2023-08-11,3975.0,0.0,0.0
2501,Argentina,2023-08-12,843.0,0.0,0.0
2502,Argentina,2023-08-13,54.0,0.0,0.0
2503,Argentina,2023-08-14,3358.0,0.0,0.0
2504,Argentina,2023-08-15,4942.0,0.0,0.0
2505,Argentina,2023-08-16,5208.0,0.0,0.0
2506,Argentina,2023-08-17,4265.0,0.0,0.0
2507,Argentina,2023-08-18,4773.0,0.0,0.0
2508,Argentina,2023-08-19,814.0,0.0,0.0
2509,Argentina,2023-08-20,229.0,0.0,0.0
2510,Argentina,2023-08-21,434.0,0.0,0.0
2511,Argentina,2023-08-22,4133.0,0.0,0.0
2512,Argentina,2023-08-23,5326.0,0.0,0.0
2513,Argentina,2023-08-24,5810.0,0.0,0.0
2514,Argentina,2023-08-25,6585.0,0.0,0.0
2515,Argentina,2023-08-26,1477.0,0.0,0.0
2516,Argentina,2023-08-27,435.0,0.0,0.0
2517,Argentina,2023-08-28,5965.0,0.0,0.0
2518,Argentina,2023-08-29,7302.0,0.0,0.0
2519,Argentina,2023-08-30,7727.0,0.0,0.0
2520,Argentina,2023-08-31,10477.0,0.0,0.0
2521,Argentina,2023-09-01,8765.0,0.0,0.0
2522,Argentina,2023-09-02,1548.0,0.0,0.0
2523,Argentina,2023-09-03,96.0,0.0,0.0
2524,Argentina,2023-09-04,5592.0,0.0,0.0
2525,Argentina,2023-09-05,7439.0,0.0,0.0
2526,Argentina,2023-09-06,10153.0,0.0,0.0
2527,Argentina,2023-09-07,9701.0,0.0,0.0
2528,Argentina,2023-09-08,11903.0,0.0,0.0
2529,Argentina,2023-09-09,1519.0,0.0,0.0
2530,Argentina,2023-09-10,562.0,0.0,0.0
2531,Argentina,2023-09-11,10513.0,0.0,0.0
2532,Argentina,2023-09-12,10686.0,0.0,0.0
2533,Argentina,2023-09-13,11801.0,0.0,0.0
2534,Argentina,2023-09-14,11849.0,0.0,0.0
2535,Argentina,2023-09-15,11951.0,0.0,0.0
2536,Argentina,2023-09-16,1623.0,0.0,0.0
2537,Argentina,2023-09-17,356.0,0.0,0.0
2538,Argentina,2023-09-18,10527.0,0.0,0.0
2539,Argentina,2023-09-19,10560.0,0.0,0.0
2540,Argentina,2023-09-20,9924.0,0.0,0.0
2541,Argentina,2023-09-21,8765.0,0.0,0.0
2542,Argentina,2023-09-22,9393.0,0.0,0.0
2543,Argentina,2023-09-23,1020.0,0.0,0.0
2544,Argentina,2023-09-24,156.0,0.0,0.0
2545,Argentina,2023-09-25,8313.0,0.0,0.0
2546,Argentina,2023-09-26,10324.0,0.0,0.0
2547,Argentina,2023-09-27,10756.0,0.0,0.0
2548,Argentina,2023-09-28,11165.0,0.0,0.0
2549,Argentina,2023-09-29,16632.0,0.0,0.0
2550,Argentina,2023-09-30,1967.0,0.0,0.0
2551,Argentina,2023-10-01,299.0,0.0,0.0
2552,Argentina,2023-10-02,16903.0,0.0,0.0
2553,Argentina,2023-10-03,16595.0,0.0,0.0
2554,Argentina,2023-10-04,14193.0,0.0,0.0
2555,Argentina,2023-10-05,13545.0,0.0,0.0
2556,Argentina,2023-10-06,13099.0,0.0,0.0
2557,Argentina,2023-10-07,1632.0,0.0,0.0
2558,Argentina,2023-10-08,255.0,0.0,0.0
2559,Argentina,2023-10-09,11037.0,0.0,0.0
2560,Argentina,2023-10-10,11087.0,0.0,0.0
2561,Argentina,2023-10-11,10371.0,0.0,0.0
2562,Argentina,2023-10-12,9805.0,0.0,0.0
2563,Argentina,2023-10-13,465.0,0.0,0.0
2564,Argentina,2023-10-14,739.0,0.0,0.0
2565,Argentina,2023-10-15,96.0,0.0,0.0
2566,Argentina,2023-10-16,244.0,0.0,0.0
2567,Argentina,2023-10-17,7750.0,0.0,0.0
2568,Argentina,2023-10-18,8131.0,0.0,0.0
2569,Argentina,2023-10-19,8236.0,0.0,0.0
2570,Argentina,2023-10-20,8353.0,0.0,0.0
2571,Argentina,2023-10-21,873.0,0.0,0.0
2572,Argentina,2023-10-22,46.0,0.0,0.0
2573,Argentina,2023-10-23,5438.0,0.0,0.0
2574,Argentina,2023-10-24,5832.0,0.0,0.0
2575,Argentina,2023-10-25,6354.0,0.0,0.0
2576,Argentina,2023-10-26,6079.0,0.0,0.0
2577,Argentina,2023-10-27,6236.0,0.0,0.0
2578,Argentina,2023-10-28,748.0,0.0,0.0
2579,Argentina,2023-10-29,72.0,0.0,0.0
2580,Argentina,2023-10-30,5124.0,0.0,0.0
2581,Argentina,2023-10-31,5249.0,0.0,0.0
2582,Argentina,2023-11-01,4995.0,0.0,0.0
2583,Argentina,2023-11-02,3030.0,0.0,0.0
